trial,side,volume,scheduled_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status,response_ts_sec,resp_phase_deg,resp_phase_label,participant_id
67,right,0.05,2025-11-30 12:03:57.676121,2025-11-30 12:03:58.212633,0.536512,hit,1764504238.2126331,5.862899895794556,inhalation,P002
68,right,0.1,2025-11-30 12:03:59.676121,2025-11-30 12:04:00.236466,0.560344,hit,1764504240.236466,144.6694740499399,exhalation,P002
69,right,0.1,2025-11-30 12:04:06.676121,2025-11-30 12:04:07.286351,0.61023,hit,1764504247.2863512,325.1332000627052,inhalation,P002
70,left,0.1,2025-11-30 12:04:08.676121,2025-11-30 12:04:09.242759,0.566637,hit,1764504249.242759,147.68049407431766,exhalation,P002
71,left,0.15,2025-11-30 12:04:10.676121,2025-11-30 12:04:11.198507,0.522386,hit,1764504251.198507,331.96793106698226,inhalation,P002
72,right,0.15,2025-11-30 12:04:15.676121,2025-11-30 12:04:16.220493,0.544371,hit,1764504256.220493,99.99838389261106,exhalation,P002
73,left,0.15,2025-11-30 12:04:22.676121,2025-11-30 12:04:23.273612,0.597491,hit,1764504263.273612,16.243608198226582,inhalation,P002
74,right,0.15,2025-11-30 12:04:24.676121,2025-11-30 12:04:25.188951,0.512829,hit,1764504265.188951,181.50876783196304,exhalation,P002
75,left,0.15,2025-11-30 12:04:26.676121,2025-11-30 12:04:27.161125,0.485004,hit,1764504267.1611252,11.431961623966288,inhalation,P002
76,left,0.05,2025-11-30 12:04:28.676121,2025-11-30 12:04:29.295189,0.619068,hit,1764504269.295189,231.1785382757857,exhalation,P002
77,left,0.15,2025-11-30 12:04:35.676121,2025-11-30 12:04:36.197335,0.521214,hit,1764504276.197335,218.124204075571,exhalation,P002
78,right,0.15,2025-11-30 12:04:42.676121,2025-11-30 12:04:43.192698,0.516576,hit,1764504283.192698,224.29904240701663,exhalation,P002
79,right,0.15,2025-11-30 12:04:47.676121,2025-11-30 12:04:48.348463,0.672341,hit,1764504288.348463,358.40020230645746,inhalation,P002
80,left,0.05,2025-11-30 12:04:51.676121,2025-11-30 12:04:52.165915,0.489794,hit,1764504292.1659148,346.540743181023,inhalation,P002
81,left,0.15,2025-11-30 12:04:58.676121,2025-11-30 12:04:59.246793,0.570671,hit,1764504299.246793,267.9634875992753,exhalation,P002
82,left,0.05,2025-11-30 12:05:02.676121,2025-11-30 12:05:03.246144,0.570023,hit,1764504303.246144,244.00714300195293,exhalation,P002
83,right,0.1,2025-11-30 12:05:09.676121,2025-11-30 12:05:10.266000,0.589879,hit,1764504310.2659998,221.85398938489632,exhalation,P002
84,left,0.1,2025-11-30 12:05:14.676121,2025-11-30 12:05:15.158867,0.482746,hit,1764504315.158867,17.57354696890542,inhalation,P002
85,right,0.15,2025-11-30 12:05:18.676121,2025-11-30 12:05:19.217212,0.54109,hit,1764504319.217212,89.96929244014689,inhalation,P002
86,left,0.05,2025-11-30 12:05:25.676121,2025-11-30 12:05:26.187809,0.511687,hit,1764504326.187809,41.079691941327496,inhalation,P002
87,left,0.05,2025-11-30 12:05:30.676121,2025-11-30 12:05:31.247056,0.570934,hit,1764504331.2470558,223.9755524149429,exhalation,P002
88,right,0.1,2025-11-30 12:05:32.676121,2025-11-30 12:05:33.227832,0.551711,hit,1764504333.227832,78.2582806470258,inhalation,P002
89,right,0.15,2025-11-30 12:05:39.676121,2025-11-30 12:05:40.241143,0.565022,hit,1764504340.241143,12.1840503194328,inhalation,P002
90,right,0.1,2025-11-30 12:05:41.676121,2025-11-30 12:05:42.233431,0.55731,hit,1764504342.233431,189.35320937937067,exhalation,P002
91,left,0.05,2025-11-30 12:05:43.676121,2025-11-30 12:05:44.216263,0.540142,hit,1764504344.2162628,349.25645285745725,inhalation,P002
92,right,0.15,2025-11-30 12:05:48.676121,2025-11-30 12:05:49.285465,0.609343,hit,1764504349.285465,49.40608139102551,inhalation,P002
93,left,0.05,2025-11-30 12:05:55.676121,2025-11-30 12:05:56.257770,0.581648,hit,1764504356.25777,270.0,inhalation,P002
94,right,0.05,2025-11-30 12:05:59.676121,2025-11-30 12:06:00.230408,0.554287,hit,1764504360.230408,227.1659479440275,exhalation,P002
95,right,0.15,2025-11-30 12:06:01.676121,2025-11-30 12:06:02.292584,0.616463,hit,1764504362.292584,90.0,inhalation,P002
96,right,0.15,2025-11-30 12:06:03.676121,2025-11-30 12:06:04.240584,0.564463,hit,1764504364.240584,292.23935919698295,inhalation,P002
97,left,0.05,2025-11-30 12:06:08.676121,2025-11-30 12:06:09.402986,0.726864,hit,1764504369.402986,90.0,inhalation,P002
98,left,0.15,2025-11-30 12:06:12.676121,2025-11-30 12:06:13.195974,0.519852,hit,1764504373.195974,133.91606135716307,exhalation,P002
99,left,0.1,2025-11-30 12:06:14.676121,2025-11-30 12:06:15.201691,0.525569,hit,1764504375.201691,341.70162757247385,inhalation,P002
100,left,0.05,2025-11-30 12:06:19.676121,2025-11-30 12:06:20.310349,0.634228,hit,1764504380.310349,174.48631829391584,exhalation,P002
101,left,0.1,2025-11-30 12:06:26.676121,2025-11-30 12:06:27.311520,0.635398,hit,1764504387.31152,144.7520004993046,exhalation,P002
102,left,0.1,2025-11-30 12:06:28.676121,2025-11-30 12:06:29.248939,0.572818,hit,1764504389.248939,302.4167832770744,inhalation,P002
103,right,0.15,2025-11-30 12:06:35.676121,2025-11-30 12:06:36.219544,0.543423,hit,1764504396.2195442,202.49403296227223,exhalation,P002
104,right,0.1,2025-11-30 12:06:42.676121,2025-11-30 12:06:43.287242,0.61112,hit,1764504403.287242,100.68569976652108,exhalation,P002
105,right,0.1,2025-11-30 12:06:49.676121,2025-11-30 12:06:50.220857,0.544736,hit,1764504410.2208571,90.0,inhalation,P002
106,right,0.1,2025-11-30 12:06:56.676121,2025-11-30 12:06:57.273024,0.596903,hit,1764504417.273024,53.81128251220673,inhalation,P002
107,right,0.05,2025-11-30 12:06:58.676121,2025-11-30 12:06:59.357353,0.681231,hit,1764504419.357353,251.59273428376952,exhalation,P002
108,left,0.05,2025-11-30 12:07:05.676121,2025-11-30 12:07:06.287979,0.611858,hit,1764504426.2879791,326.31350713847314,inhalation,P002
109,left,0.15,2025-11-30 12:07:09.676121,2025-11-30 12:07:10.300233,0.624112,hit,1764504430.300233,39.23043757569121,inhalation,P002
110,left,0.15,2025-11-30 12:07:11.676121,2025-11-30 12:07:12.270570,0.594449,hit,1764504432.27057,279.4870719053514,inhalation,P002
111,left,0.15,2025-11-30 12:07:16.676121,2025-11-30 12:07:17.285811,0.60969,hit,1764504437.285811,72.72966073799239,inhalation,P002
112,left,0.05,2025-11-30 12:07:20.676121,2025-11-30 12:07:21.205785,0.529664,hit,1764504441.205785,118.81631147352726,exhalation,P002
113,left,0.05,2025-11-30 12:07:22.676121,2025-11-30 12:07:23.305527,0.629406,hit,1764504443.305527,300.91411623998164,inhalation,P002
114,left,0.15,2025-11-30 12:07:26.676121,2025-11-30 12:07:27.230681,0.554559,hit,1764504447.2306812,261.5884098402979,exhalation,P002
115,left,0.05,2025-11-30 12:07:31.676121,2025-11-30 12:07:32.314680,0.638559,hit,1764504452.31468,36.7741884942875,inhalation,P002
116,right,0.05,2025-11-30 12:07:38.676121,2025-11-30 12:07:39.279787,0.603666,hit,1764504459.279787,316.8474036534204,inhalation,P002
117,right,0.05,2025-11-30 12:07:45.676121,2025-11-30 12:07:46.326217,0.650095,hit,1764504466.326217,208.81691295831249,exhalation,P002
118,right,0.05,2025-11-30 12:07:47.676121,2025-11-30 12:07:48.276896,0.600775,hit,1764504468.276896,23.291273953760083,inhalation,P002
119,left,0.05,2025-11-30 12:07:54.676121,2025-11-30 12:07:55.254396,0.578275,hit,1764504475.254396,349.62700496629463,inhalation,P002
120,left,0.1,2025-11-30 12:08:01.676121,2025-11-30 12:08:02.229947,0.553826,hit,1764504482.2299469,237.30717259769943,exhalation,P002
121,right,0.1,2025-11-30 12:08:03.676121,2025-11-30 12:08:04.238757,0.562635,hit,1764504484.2387571,44.65251948283276,inhalation,P002
122,left,0.05,2025-11-30 12:08:10.676121,2025-11-30 12:08:11.312337,0.636216,hit,1764504491.312337,337.3802242263447,inhalation,P002
123,left,0.1,2025-11-30 12:08:12.676121,2025-11-30 12:08:13.277774,0.601653,hit,1764504493.277774,177.52498782827848,exhalation,P002
124,right,0.1,2025-11-30 12:08:19.676121,2025-11-30 12:08:20.222974,0.546853,hit,1764504500.222974,100.23565444459804,exhalation,P002
125,left,0.1,2025-11-30 12:08:23.676121,2025-11-30 12:08:24.263294,0.587172,hit,1764504504.263294,157.341994436162,exhalation,P002
126,right,0.1,2025-11-30 12:08:25.676121,2025-11-30 12:08:26.270800,0.594678,hit,1764504506.2708,6.318963365190029,inhalation,P002
1,right,0.15,2025-11-30 17:45:27.129117,2025-11-30 17:45:27.734811,0.605693,hit,1764524727.7348108,251.7097909880016,exhalation,P003
2,right,0.05,2025-11-30 17:45:31.129117,2025-11-30 17:45:31.671988,0.542871,hit,1764524731.671988,144.3616399776056,exhalation,P003
3,left,0.1,2025-11-30 17:45:35.129117,2025-11-30 17:45:35.589734,0.460616,hit,1764524735.5897338,90.0,inhalation,P003
4,right,0.15,2025-11-30 17:45:37.129117,2025-11-30 17:45:37.650135,0.521017,hit,1764524737.650135,36.8110055312236,inhalation,P003
5,right,0.05,2025-11-30 17:45:44.129117,2025-11-30 17:45:44.596864,0.467747,hit,1764524744.596864,56.02167577581753,inhalation,P003
6,right,0.1,2025-11-30 17:45:49.129117,2025-11-30 17:45:49.610091,0.480973,hit,1764524749.610091,67.09615168978735,inhalation,P003
7,left,0.15,2025-11-30 17:45:53.129117,2025-11-30 17:45:53.610501,0.481383,hit,1764524753.610501,352.6184607612041,inhalation,P003
8,right,0.05,2025-11-30 17:46:00.129117,2025-11-30 17:46:00.659558,0.530441,hit,1764524760.6595578,315.1171160521721,inhalation,P003
9,right,0.1,2025-11-30 17:46:07.129117,2025-11-30 17:46:07.758811,0.629694,hit,1764524767.758811,108.90046202841808,exhalation,P003
10,left,0.1,2025-11-30 17:46:12.129117,2025-11-30 17:46:12.676353,0.547236,hit,1764524772.676353,274.5949942449563,inhalation,P003
11,left,0.1,2025-11-30 17:46:16.129117,2025-11-30 17:46:16.731857,0.602739,hit,1764524776.7318568,112.10763640883314,exhalation,P003
12,left,0.15,2025-11-30 17:46:20.129117,2025-11-30 17:46:20.729793,0.600676,hit,1764524780.729793,57.65269899751689,inhalation,P003
13,left,0.15,2025-11-30 17:46:27.129117,2025-11-30 17:46:27.629761,0.500644,hit,1764524787.629761,90.0,inhalation,P003
14,right,0.15,2025-11-30 17:46:32.129117,2025-11-30 17:46:32.552263,0.423145,hit,1764524792.552263,119.30242828777526,exhalation,P003
15,left,0.1,2025-11-30 17:46:39.129117,2025-11-30 17:46:39.545370,0.416252,hit,1764524799.54537,117.3346129096718,exhalation,P003
16,left,0.05,2025-11-30 17:46:44.129117,2025-11-30 17:46:44.619786,0.490668,hit,1764524804.619786,165.92892666618397,exhalation,P003
17,left,0.1,2025-11-30 17:46:46.129117,2025-11-30 17:46:46.744641,0.615523,hit,1764524806.744641,121.20285065295508,exhalation,P003
18,right,0.15,2025-11-30 17:46:51.129117,2025-11-30 17:46:51.608731,0.479613,hit,1764524811.6087308,103.60167297331311,exhalation,P003
19,left,0.1,2025-11-30 17:46:55.129117,2025-11-30 17:46:55.659631,0.530514,hit,1764524815.659631,306.4019500651584,inhalation,P003
20,right,0.1,2025-11-30 17:47:00.129117,2025-11-30 17:47:00.539221,0.410103,hit,1764524820.539221,334.79936404049045,inhalation,P003
21,right,0.1,2025-11-30 17:47:02.129117,2025-11-30 17:47:02.711490,0.582372,hit,1764524822.7114902,324.92977542629853,inhalation,P003
22,right,0.15,2025-11-30 17:47:04.129117,2025-11-30 17:47:04.574291,0.445173,hit,1764524824.574291,257.2190086302156,exhalation,P003
23,left,0.15,2025-11-30 17:47:06.129117,2025-11-30 17:47:06.558117,0.429,hit,1764524826.5581172,186.53360919767184,exhalation,P003
24,right,0.05,2025-11-30 17:47:13.129117,2025-11-30 17:47:13.595596,0.466479,hit,1764524833.595596,192.06647288369692,exhalation,P003
25,left,0.15,2025-11-30 17:47:18.129117,2025-11-30 17:47:18.613164,0.484047,hit,1764524838.613164,158.1484618685147,exhalation,P003
26,left,0.1,2025-11-30 17:47:22.129117,2025-11-30 17:47:22.595133,0.466015,hit,1764524842.5951328,337.7028871697172,inhalation,P003
27,right,0.15,2025-11-30 17:47:24.129117,2025-11-30 17:47:24.606432,0.477314,hit,1764524844.606432,282.5289255831552,inhalation,P003
28,right,0.15,2025-11-30 17:47:26.129117,2025-11-30 17:47:26.555245,0.426127,hit,1764524846.5552452,212.50431307462165,exhalation,P003
29,left,0.05,2025-11-30 17:47:30.129117,2025-11-30 17:47:30.561417,0.4323,hit,1764524850.5614169,141.06531053307205,exhalation,P003
30,right,0.05,2025-11-30 17:47:37.129117,2025-11-30 17:47:37.665773,0.536655,hit,1764524857.6657732,105.4483812512946,exhalation,P003
31,left,0.05,2025-11-30 17:47:44.129117,2025-11-30 17:47:44.657938,0.528821,hit,1764524864.657938,318.696536717826,inhalation,P003
32,right,0.05,2025-11-30 17:47:51.129117,2025-11-30 17:47:51.665802,0.536684,hit,1764524871.665802,270.0,inhalation,P003
33,right,0.05,2025-11-30 17:47:53.129117,2025-11-30 17:47:53.685358,0.55624,hit,1764524873.685358,206.67245350803043,exhalation,P003
34,right,0.15,2025-11-30 17:47:58.129117,2025-11-30 17:47:58.609679,0.480561,hit,1764524878.6096792,214.27647102400127,exhalation,P003
35,right,0.05,2025-11-30 17:48:00.129117,2025-11-30 17:48:00.626813,0.497695,hit,1764524880.626813,154.39207988349904,exhalation,P003
36,right,0.15,2025-11-30 17:48:04.129117,2025-11-30 17:48:04.681715,0.552598,hit,1764524884.681715,48.67912992041301,inhalation,P003
37,left,0.1,2025-11-30 17:48:09.129117,2025-11-30 17:48:09.776452,0.647334,hit,1764524889.776452,132.96082450769066,exhalation,P003
38,left,0.1,2025-11-30 17:48:13.129117,2025-11-30 17:48:13.685045,0.555928,hit,1764524893.685045,6.224749655680853,inhalation,P003
39,right,0.15,2025-11-30 17:48:20.129117,2025-11-30 17:48:20.857849,0.728731,hit,1764524900.8578491,66.7878751663734,inhalation,P003
40,right,0.05,2025-11-30 17:48:27.129117,2025-11-30 17:48:27.761030,0.631912,hit,1764524907.76103,15.871201232068644,inhalation,P003
41,left,0.15,2025-11-30 17:48:31.129117,2025-11-30 17:48:31.828264,0.699146,hit,1764524911.828264,270.0,inhalation,P003
42,left,0.05,2025-11-30 17:48:36.129117,2025-11-30 17:48:36.849601,0.720484,hit,1764524916.849601,198.30336207093228,exhalation,P003
43,left,0.1,2025-11-30 17:48:41.129117,2025-11-30 17:48:41.798648,0.669531,hit,1764524921.798648,260.53298728353684,exhalation,P003
44,left,0.15,2025-11-30 17:48:48.129117,2025-11-30 17:48:48.781747,0.65263,hit,1764524928.7817469,160.23310235622398,exhalation,P003
45,left,0.1,2025-11-30 17:48:50.129117,2025-11-30 17:48:50.770119,0.641002,hit,1764524930.770119,103.0937153175302,exhalation,P003
46,right,0.1,2025-11-30 17:48:55.129117,2025-11-30 17:48:55.741884,0.612766,hit,1764524935.741884,53.10475974494062,inhalation,P003
47,left,0.1,2025-11-30 17:48:57.129117,2025-11-30 17:48:57.762693,0.633575,hit,1764524937.7626932,355.7451762996998,inhalation,P003
48,left,0.05,2025-11-30 17:49:02.129117,2025-11-30 17:49:02.752460,0.623342,hit,1764524942.75246,55.80733385686904,inhalation,P003
49,right,0.1,2025-11-30 17:49:04.129117,2025-11-30 17:49:04.722465,0.593347,hit,1764524944.722465,354.30595137722713,inhalation,P003
50,right,0.1,2025-11-30 17:49:11.129117,2025-11-30 17:49:11.730186,0.601068,hit,1764524951.730186,343.45995871150467,inhalation,P003
51,right,0.05,2025-11-30 17:49:18.129117,2025-11-30 17:49:18.753793,0.624675,hit,1764524958.753793,300.8227848728634,inhalation,P003
52,right,0.05,2025-11-30 17:49:22.129117,2025-11-30 17:49:22.914183,0.785066,hit,1764524962.914183,221.41459595756103,exhalation,P003
53,left,0.15,2025-11-30 17:49:26.129117,2025-11-30 17:49:26.926832,0.797714,hit,1764524966.9268322,168.29675105528827,exhalation,P003
54,left,0.05,2025-11-30 17:49:31.129117,2025-11-30 17:49:31.832046,0.702928,hit,1764524971.832046,213.5098784595312,exhalation,P003
55,right,0.05,2025-11-30 17:49:33.129117,2025-11-30 17:49:33.764565,0.635447,hit,1764524973.764565,128.35620373958085,exhalation,P003
56,right,0.15,2025-11-30 17:49:38.129117,2025-11-30 17:49:38.767069,0.637952,hit,1764524978.7670689,76.76553728534691,inhalation,P003
57,right,0.1,2025-11-30 17:49:40.129117,2025-11-30 17:49:40.816646,0.687529,hit,1764524980.816646,284.4275201973156,inhalation,P003
58,right,0.05,2025-11-30 17:49:45.129117,2025-11-30 17:49:45.932010,0.802893,hit,1764524985.93201,77.40345709399446,inhalation,P003
59,right,0.05,2025-11-30 17:49:49.129117,2025-11-30 17:49:49.831308,0.702191,hit,1764524989.831308,198.1418409119326,exhalation,P003
60,right,0.05,2025-11-30 17:49:54.129117,2025-11-30 17:49:54.787146,0.658028,hit,1764524994.787146,175.33238648751347,exhalation,P003
61,right,0.1,2025-11-30 17:49:56.129117,2025-11-30 17:49:56.838764,0.709646,hit,1764524996.838764,109.47534679083036,exhalation,P003
62,left,0.15,2025-11-30 17:50:01.129117,2025-11-30 17:50:01.809740,0.680622,hit,1764525001.80974,306.8801630563587,inhalation,P003
63,left,0.1,2025-11-30 17:50:03.129117,2025-11-30 17:50:03.900193,0.771076,hit,1764525003.900193,225.45310841304303,exhalation,P003
64,right,0.1,2025-11-30 17:50:08.129117,2025-11-30 17:50:09.004215,0.875097,hit,1764525009.004215,136.37767260111764,exhalation,P003
65,left,0.15,2025-11-30 17:50:13.129117,2025-11-30 17:50:14.055323,0.926205,hit,1764525014.055323,199.48426009566643,exhalation,P003
66,left,0.15,2025-11-30 17:50:20.129117,2025-11-30 17:50:20.876108,0.74699,hit,1764525020.876108,221.6305937112076,exhalation,P003
67,right,0.05,2025-11-30 17:50:25.129117,2025-11-30 17:50:25.938180,0.809062,hit,1764525025.9381802,111.4878924363674,exhalation,P003
68,right,0.1,2025-11-30 17:50:27.129117,2025-11-30 17:50:27.927988,0.798871,hit,1764525027.927988,13.48963624067585,inhalation,P003
69,right,0.1,2025-11-30 17:50:34.129117,2025-11-30 17:50:34.886361,0.757244,hit,1764525034.8863611,18.504858028190085,inhalation,P003
70,left,0.1,2025-11-30 17:50:36.129117,2025-11-30 17:50:36.994066,0.864948,hit,1764525036.994066,344.418613727302,inhalation,P003
71,left,0.15,2025-11-30 17:50:38.129117,2025-11-30 17:50:38.794139,0.665021,hit,1764525038.794139,279.72644083347416,inhalation,P003
72,right,0.15,2025-11-30 17:50:43.129117,2025-11-30 17:50:43.779640,0.650523,hit,1764525043.77964,250.65082335534385,exhalation,P003
73,left,0.15,2025-11-30 17:50:50.129117,2025-11-30 17:50:50.785681,0.656564,hit,1764525050.785681,147.6942133676541,exhalation,P003
74,right,0.15,2025-11-30 17:50:52.129117,2025-11-30 17:50:53.024130,0.895012,hit,1764525053.02413,106.38246369107196,exhalation,P003
75,left,0.15,2025-11-30 17:50:54.129117,2025-11-30 17:50:54.923513,0.794396,hit,1764525054.9235132,7.512963819111235,inhalation,P003
76,left,0.05,2025-11-30 17:50:56.129117,2025-11-30 17:50:56.890882,0.761764,hit,1764525056.890882,302.90858386465294,inhalation,P003
77,left,0.15,2025-11-30 17:51:03.129117,2025-11-30 17:51:03.935570,0.806452,hit,1764525063.93557,203.6038741652862,exhalation,P003
78,right,0.15,2025-11-30 17:51:10.129117,2025-11-30 17:51:10.775181,0.646064,hit,1764525070.775181,67.81147129753327,inhalation,P003
79,right,0.15,2025-11-30 17:51:15.129117,2025-11-30 17:51:15.802084,0.672967,hit,1764525075.8020842,39.67674530873597,inhalation,P003
80,left,0.05,2025-11-30 17:51:19.129117,2025-11-30 17:51:20.614716,1.485598,hit,1764525080.6147158,90.0,inhalation,P003
81,left,0.15,2025-11-30 17:51:26.129117,2025-11-30 17:51:26.910573,0.781455,hit,1764525086.910573,355.50915011603684,inhalation,P003
82,left,0.05,2025-11-30 17:51:30.129117,2025-11-30 17:51:31.041553,0.912436,hit,1764525091.0415528,231.6337599930104,exhalation,P003
83,right,0.1,2025-11-30 17:51:37.129117,2025-11-30 17:51:37.874151,0.745034,hit,1764525097.874151,136.80701336558366,exhalation,P003
84,left,0.1,2025-11-30 17:51:42.129117,2025-11-30 17:51:42.934770,0.805653,hit,1764525102.93477,155.93200542020946,exhalation,P003
85,right,0.15,2025-11-30 17:51:46.129117,2025-11-30 17:51:46.975091,0.845973,hit,1764525106.975091,70.665638201457,inhalation,P003
86,left,0.05,2025-11-30 17:51:53.129117,2025-11-30 17:51:53.956224,0.827107,hit,1764525113.956224,9.612642233442898,inhalation,P003
87,left,0.05,2025-11-30 17:51:58.129117,2025-11-30 17:51:58.862533,0.733416,hit,1764525118.862533,246.60564355247743,exhalation,P003
88,right,0.1,2025-11-30 17:52:00.129117,2025-11-30 17:52:00.803862,0.674744,hit,1764525120.803862,157.04916456071493,exhalation,P003
89,right,0.15,2025-11-30 17:52:07.129117,2025-11-30 17:52:07.822938,0.693821,hit,1764525127.8229382,270.0,inhalation,P003
90,right,0.1,2025-11-30 17:52:09.129117,2025-11-30 17:52:09.791177,0.662059,hit,1764525129.791177,195.8123026698796,exhalation,P003
91,left,0.05,2025-11-30 17:52:11.129117,2025-11-30 17:52:11.810337,0.681219,hit,1764525131.810337,113.46505120587577,exhalation,P003
92,right,0.15,2025-11-30 17:52:16.129117,2025-11-30 17:52:16.834342,0.705225,hit,1764525136.834342,206.8532135048976,exhalation,P003
93,left,0.05,2025-11-30 17:52:23.129117,2025-11-30 17:52:23.825250,0.696132,hit,1764525143.82525,203.24865468791648,exhalation,P003
94,right,0.05,2025-11-30 17:52:27.129117,2025-11-30 17:52:27.855503,0.726385,hit,1764525147.855503,119.31428016736544,exhalation,P003
95,right,0.15,2025-11-30 17:52:29.129117,2025-11-30 17:52:29.798933,0.669815,hit,1764525149.798933,243.74108855430887,exhalation,P003
96,right,0.15,2025-11-30 17:52:31.129117,2025-11-30 17:52:31.962909,0.833792,hit,1764525151.962909,181.3384958216971,exhalation,P003
97,left,0.05,2025-11-30 17:52:36.129117,2025-11-30 17:52:36.831833,0.702715,hit,1764525156.8318331,99.07760036086322,exhalation,P003
98,left,0.15,2025-11-30 17:52:40.129117,2025-11-30 17:52:40.855707,0.72659,hit,1764525160.855707,247.31007899331064,exhalation,P003
99,left,0.1,2025-11-30 17:52:42.129117,2025-11-30 17:52:42.987887,0.85877,hit,1764525162.9878871,66.53802051544989,inhalation,P003
100,left,0.05,2025-11-30 17:52:47.129117,2025-11-30 17:52:48.106532,0.977414,hit,1764525168.106532,358.07941272905896,inhalation,P003
101,left,0.1,2025-11-30 17:52:54.129117,2025-11-30 17:52:54.970658,0.84154,hit,1764525174.970658,99.43635802940167,exhalation,P003
102,left,0.1,2025-11-30 17:52:56.129117,2025-11-30 17:52:56.893567,0.764449,hit,1764525176.893567,289.248712671336,inhalation,P003
103,right,0.15,2025-11-30 17:53:03.129117,2025-11-30 17:53:03.847075,0.717958,hit,1764525183.847075,212.821222575923,exhalation,P003
104,right,0.1,2025-11-30 17:53:10.129117,2025-11-30 17:53:10.890292,0.761175,hit,1764525190.890292,317.84414035630147,inhalation,P003
105,right,0.1,2025-11-30 17:53:17.129117,2025-11-30 17:53:17.877954,0.748837,hit,1764525197.877954,231.92647297249903,exhalation,P003
106,right,0.1,2025-11-30 17:53:24.129117,2025-11-30 17:53:24.908417,0.779299,hit,1764525204.908417,171.79068721036086,exhalation,P003
107,right,0.05,2025-11-30 17:53:26.129117,2025-11-30 17:53:26.867983,0.738866,hit,1764525206.867983,102.20434023386431,exhalation,P003
108,left,0.05,2025-11-30 17:53:33.129117,2025-11-30 17:53:33.921142,0.792025,hit,1764525213.921142,176.1887090130889,exhalation,P003
109,left,0.15,2025-11-30 17:53:37.129117,2025-11-30 17:53:37.825360,0.696242,hit,1764525217.8253598,299.9937837090536,inhalation,P003
110,left,0.15,2025-11-30 17:53:39.129117,2025-11-30 17:53:39.897976,0.768859,hit,1764525219.8979762,27.66810136618483,inhalation,P003
111,left,0.15,2025-11-30 17:53:44.129117,2025-11-30 17:53:45.109758,0.98064,hit,1764525225.109758,224.01865147427665,exhalation,P003
112,left,0.05,2025-11-30 17:53:48.129117,2025-11-30 17:53:48.914309,0.785192,hit,1764525228.914309,24.47144608177672,inhalation,P003
113,left,0.05,2025-11-30 17:53:50.129117,2025-11-30 17:53:50.918970,0.789853,hit,1764525230.91897,288.2895072070495,inhalation,P003
114,left,0.15,2025-11-30 17:53:54.129117,2025-11-30 17:53:54.875375,0.746257,hit,1764525234.875375,143.83149434121336,exhalation,P003
115,left,0.05,2025-11-30 17:53:59.129117,2025-11-30 17:53:59.890578,0.761461,hit,1764525239.890578,110.44112411062096,exhalation,P003
116,right,0.05,2025-11-30 17:54:06.129117,2025-11-30 17:54:06.899213,0.770095,hit,1764525246.899213,246.9338141393605,exhalation,P003
117,right,0.05,2025-11-30 17:54:13.129117,2025-11-30 17:54:13.906307,0.77719,hit,1764525253.906307,244.3347290361301,exhalation,P003
118,right,0.05,2025-11-30 17:54:15.129117,2025-11-30 17:54:15.912382,0.783264,hit,1764525255.912382,157.542184125067,exhalation,P003
119,left,0.05,2025-11-30 17:54:22.129117,2025-11-30 17:54:22.889779,0.760661,hit,1764525262.8897789,109.7986207319316,exhalation,P003
120,left,0.1,2025-11-30 17:54:29.129117,2025-11-30 17:54:29.891230,0.762113,hit,1764525269.89123,230.85172129418308,exhalation,P003
121,right,0.1,2025-11-30 17:54:31.129117,2025-11-30 17:54:31.994444,0.865326,hit,1764525271.994444,81.33479996735969,inhalation,P003
122,left,0.05,2025-11-30 17:54:38.129117,2025-11-30 17:54:39.077103,0.947986,hit,1764525279.0771031,138.55622790220502,exhalation,P003
123,left,0.1,2025-11-30 17:54:40.129117,2025-11-30 17:54:41.181964,1.052846,hit,1764525281.181964,74.06031044284731,inhalation,P003
124,right,0.1,2025-11-30 17:54:47.129117,2025-11-30 17:54:47.978247,0.84913,hit,1764525287.978247,101.46782898631989,exhalation,P003
125,left,0.1,2025-11-30 17:54:51.129117,2025-11-30 17:54:51.896448,0.76733,hit,1764525291.896448,189.19316112475184,exhalation,P003
126,right,0.1,2025-11-30 17:54:53.129117,2025-11-30 17:54:53.973958,0.844841,hit,1764525293.9739578,236.32912489044529,exhalation,P003
1,right,0.15,2025-11-30 19:34:06.954925,2025-11-30 19:34:07.468389,0.513464,hit,1764531247.468389,207.9678020948812,exhalation,P004
2,right,0.05,2025-11-30 19:34:10.954925,2025-11-30 19:34:11.471466,0.516541,hit,1764531251.471466,350.31514193632273,inhalation,P004
3,left,0.1,2025-11-30 19:34:14.954925,2025-11-30 19:34:15.469883,0.514958,hit,1764531255.469883,138.01986757551825,exhalation,P004
4,right,0.15,2025-11-30 19:34:16.954925,2025-11-30 19:34:17.519950,0.565025,hit,1764531257.5199502,13.123118578249604,inhalation,P004
5,right,0.05,2025-11-30 19:34:23.954925,2025-11-30 19:34:24.477399,0.522474,hit,1764531264.477399,257.94091346300945,exhalation,P004
6,right,0.1,2025-11-30 19:34:28.954925,2025-11-30 19:34:29.522117,0.567193,hit,1764531269.5221171,90.0,inhalation,P004
7,left,0.15,2025-11-30 19:34:32.954925,2025-11-30 19:34:33.417906,0.462981,hit,1764531273.4179058,165.6768095646562,exhalation,P004
